,user_id,label,all_launch_count,last_launch,all_video_count,last_video,all_video_day,all_action_count,last_action,all_action_day,register_type,device_type,register_day
32788,1336997,1,7,15,0,0,0,382,15,6,2,2,8
32789,1337035,1,6,16,8,16,4,424,16,6,0,36,10
32790,1337048,1,7,16,2,15,1,424,16,7,1,936,1
32791,1337210,1,8,16,2,15,1,317,16,7,0,30,4
32792,1337231,1,2,14,0,0,0,9,14,2,0,2,12
32793,1337288,1,10,16,3,16,1,2042,16,10,0,0,-1
32794,1337320,1,6,16,0,0,0,474,16,6,0,0,-1
32795,1337340,0,1,6,0,0,0,22,6,1,0,24,5
32796,1337487,0,1,14,0,0,0,17,14,1,0,8,13
32797,1337524,1,2,15,0,0,0,247,15,2,0,66,11
32798,1337591,1,3,16,0,0,0,719,16,3,0,1522,13
32799,1337741,1,6,16,0,0,0,184,16,6,0,86,10
32800,1337771,1,5,9,0,0,0,80,9,5,0,0,-1
32801,1337790,1,1,16,0,0,0,2,16,1,2,259,15
32802,1337795,0,1,8,0,0,0,2,8,1,2,9,7
32803,1337797,1,2,16,0,0,0,73,16,1,1,34,14
32804,1337818,1,1,15,0,0,0,77,15,1,0,9,14
32805,1337838,1,5,16,0,0,0,384,16,5,4,378,8
32806,1337908,0,2,2,0,0,0,26,1,1,0,0,-1
32807,1337916,1,4,16,0,0,0,191,16,4,2,6,9
32808,1337951,0,2,16,6,16,2,499,16,2,1,183,14
32809,1338023,1,4,16,0,0,0,580,16,4,2,187,12
32810,1338104,1,10,14,0,0,0,889,14,10,0,0,-1
32811,1338112,1,1,13,0,0,0,14,13,1,2,8,12
32812,1338163,1,1,16,1,16,1,76,16,1,0,57,15
32813,1338263,1,8,16,0,0,0,869,16,7,0,2,7
32814,1338279,0,1,16,0,0,0,98,16,1,1,95,15
32815,1338294,1,15,15,8,11,4,866,15,15,0,0,-1
32816,1338304,0,1,11,0,0,0,0,0,0,1,144,10
32817,1338421,1,3,16,0,0,0,744,16,3,0,16,13
32818,1338436,0,6,8,0,0,0,818,8,6,0,0,-1
32819,1338463,1,5,15,1,15,1,211,15,5,1,67,9
32820,1338475,0,2,16,0,0,0,5,16,2,2,15,6
32821,1338489,1,6,16,0,0,0,66,15,5,1,226,7
32822,1338498,0,1,5,0,0,0,0,0,0,2,26378,4
32823,1338519,0,1,16,0,0,0,2,16,1,5,2,15
32824,1338538,1,2,15,0,0,0,105,15,2,0,29,13
32825,1338556,0,5,12,1,3,1,260,12,4,2,11,0
32826,1338575,1,8,15,0,0,0,119,15,6,0,48,7
32827,1338595,0,1,16,0,0,0,0,0,0,3,10,15
32828,1338601,0,1,15,0,0,0,2,15,1,5,1691,14
32829,1338604,1,9,16,1,16,1,691,16,8,0,0,-1
32830,1338654,1,1,16,0,0,0,185,16,1,0,2,15
32831,1338712,0,2,11,1,11,1,7,11,1,2,93385,9
32832,1338800,0,1,3,0,0,0,7,3,1,0,0,-1
32833,1338812,0,1,16,0,0,0,6,16,1,0,84,15
32834,1338860,0,5,7,0,0,0,24,4,3,0,0,-1
32835,1338921,0,1,2,0,0,0,1,2,1,0,0,-1
32836,1338941,1,4,14,0,0,0,408,14,4,0,7,10
32837,1338956,1,2,16,3,16,1,30,16,2,1,77,14
32838,1339020,0,1,5,0,0,0,0,0,0,0,208,4
32839,1339056,0,1,9,0,0,0,1,9,1,5,2,8
32840,1339066,0,1,7,0,0,0,17,7,1,0,22,6
32841,1339104,1,1,16,0,0,0,0,0,0,2,556,15
32842,1339112,0,1,3,0,0,0,0,0,0,1,34,2
32843,1339125,1,2,15,0,0,0,154,15,2,0,2,13
32844,1339204,1,5,16,0,0,0,477,16,5,1,63,6
32845,1339271,1,4,10,0,0,0,342,10,4,0,0,-1
32846,1339282,0,1,12,0,0,0,0,0,0,1,4,11
32847,1339293,1,6,8,2,2,1,189,8,6,1,10,1
32848,1339381,0,4,6,0,0,0,8,6,2,0,0,-1
32849,1339423,0,1,12,0,0,0,29,12,1,0,195,11
32850,1339447,0,1,4,0,0,0,0,0,0,2,2,3
32851,1339487,1,4,14,0,0,0,22,14,3,0,0,-1
32852,1339492,1,3,16,0,0,0,11,1,1,0,5031,0
32853,1339511,1,3,15,0,0,0,153,15,2,2,12,5
32854,1339529,0,1,3,6,3,1,16,3,1,0,51,2
32855,1339533,1,14,16,0,0,0,1,1,1,6,920,0
32856,1339587,1,3,15,0,0,0,71,15,2,1,6786,12
32857,1339617,1,7,16,2,16,2,222,16,6,0,21,9
32858,1339660,1,1,16,3,16,1,625,16,1,2,228,15
32859,1339684,0,1,5,0,0,0,0,0,0,0,0,-1
32860,1339719,0,6,13,0,0,0,16,6,3,2,122,3
32861,1339725,0,1,4,0,0,0,31,4,1,0,63,3
32862,1339731,1,4,6,0,0,0,493,6,4,2,93,2
32863,1339775,1,6,14,0,0,0,499,14,5,0,345,8
32864,1339790,1,2,11,1,4,1,22,11,2,0,99,3
32865,1339986,1,16,16,0,0,0,3178,16,15,0,0,-1
32866,1340095,0,1,12,0,0,0,48,12,1,0,0,-1
32867,1340105,1,1,4,2,4,1,0,0,0,0,0,-1
32868,1340137,0,5,15,1,13,1,211,15,4,2,24,10
32869,1340142,1,1,16,0,0,0,63,16,1,1,93,15
32870,1340146,1,3,14,0,0,0,287,14,3,0,18,11
32871,1340183,0,1,13,0,0,0,0,0,0,0,0,-1
32872,1340192,1,11,16,10,14,7,124,16,11,0,0,-1
32873,1340275,0,1,14,0,0,0,0,0,0,5,890,13
32874,1340321,0,1,16,0,0,0,0,0,0,3,79,15
32875,1340353,1,16,16,20,15,12,2258,15,15,0,0,-1
32876,1340427,1,6,16,1,1,1,363,16,5,0,0,-1
32877,1340430,1,2,15,2,14,1,107,15,2,1,56,13
32878,1340448,0,1,2,0,0,0,8,2,1,1,8,1
32879,1340458,0,1,5,0,0,0,4,5,1,1,40,4
32880,1340479,1,7,16,0,0,0,1672,16,7,0,20,3
32881,1340570,0,1,5,0,0,0,0,0,0,0,0,-1
32882,1340604,0,8,15,0,0,0,149,15,7,2,684,6
32883,1340624,1,15,15,0,0,0,2128,14,13,0,0,-1
32884,1340683,0,1,11,0,0,0,63,11,1,0,29,10
32885,1340708,1,4,16,0,0,0,17,16,2,2,441,12
32886,1340727,0,1,9,0,0,0,10,9,1,1,932,8
32887,1340766,0,1,6,0,0,0,0,0,0,0,4,5
32888,1340860,0,1,11,0,0,0,0,0,0,0,555,10
32889,1340883,0,2,7,0,0,0,292,7,2,1,255,5
32890,1340895,0,2,6,0,0,0,12,6,2,1,33,4
32891,1340901,0,2,15,0,0,0,2,14,1,1,568,13
32892,1340915,0,1,15,0,0,0,29,15,1,1,8,14
32893,1340940,1,3,15,0,0,0,467,15,3,1,5,5
32894,1340948,0,1,2,0,0,0,37,2,1,2,94,1
32895,1340976,1,4,16,0,0,0,1,11,1,6,894,10
32896,1341046,1,3,15,0,0,0,29,15,3,0,43,12
32897,1341109,1,1,15,0,0,0,4,15,1,0,279,14
32898,1341173,1,2,8,0,0,0,25,8,2,2,1012,6
32899,1341174,0,1,9,0,0,0,0,0,0,1,85,8
32900,1341223,1,1,8,0,0,0,47,8,1,0,13,7
32901,1341251,1,10,16,0,0,0,71,16,8,0,0,-1
32902,1341254,1,2,2,0,0,0,1,2,1,0,0,-1
32903,1341278,1,6,16,0,0,0,495,16,6,0,615,9
32904,1341296,0,2,16,0,0,0,34,16,2,0,0,-1
32905,1341297,0,1,12,0,0,0,22,12,1,0,4,11
32906,1341316,0,1,1,0,0,0,15,1,1,1,71,0
32907,1341326,1,8,16,26,16,8,1297,16,8,0,27,8
32908,1341454,1,3,16,0,0,0,127,16,3,2,17,12
32909,1341511,0,1,13,0,0,0,106,13,1,0,175,12
32910,1341529,0,6,7,1,2,1,42,6,3,1,3156,1
32911,1341555,1,7,16,0,0,0,1031,16,7,0,285,9
32912,1341564,1,10,16,3,15,3,702,16,10,0,0,-1
32913,1341571,1,1,12,0,0,0,1,12,1,0,10,11
32914,1341719,0,1,14,0,0,0,0,0,0,0,0,13
32915,1341734,1,9,16,0,0,0,340,14,8,7,1631,0
32916,1341770,1,1,16,0,0,0,199,16,1,1,16,15
32917,1341838,1,2,14,0,0,0,3,13,1,0,19,12
32918,1341906,1,8,16,0,0,0,339,16,8,1,49,6
32919,1341969,1,5,12,0,0,0,222,8,2,2,3,6
32920,1342057,1,10,14,0,0,0,397,14,10,0,0,-1
32921,1342081,0,2,6,0,0,0,17,1,1,1,45,0
32922,1342096,1,1,16,0,0,0,118,16,1,0,0,-1
32923,1342149,0,1,6,0,0,0,285,6,1,0,22,5
32924,1342153,0,1,9,0,0,0,28,9,1,1,9,8
32925,1342221,0,5,15,0,0,0,1615,15,5,0,156,10
32926,1342268,1,9,16,9,13,4,618,16,9,0,16,5
32927,1342328,1,14,16,0,0,0,758,16,14,0,0,-1
32928,1342332,1,4,16,0,0,0,692,16,4,0,898,12
32929,1342364,1,1,12,0,0,0,8,12,1,0,355,11
32930,1342367,1,1,16,0,0,0,112,16,1,1,495,15
32931,1342368,0,1,7,0,0,0,70,7,1,2,106,6
32932,1342374,1,1,16,1,16,1,131,16,1,2,50,15
32933,1342399,1,2,10,0,0,0,53,10,2,2,12,4
32934,1342415,0,2,12,0,0,0,1,5,1,2,27,4
32935,1342431,1,7,16,0,0,0,1110,16,7,2,10,9
32936,1342442,1,3,15,1,6,1,70,15,2,2,15,5
32937,1342443,1,6,16,0,0,0,932,16,6,0,0,10
32938,1342489,0,4,13,0,0,0,39,12,2,0,0,-1
32939,1342537,1,1,16,0,0,0,0,0,0,1,967,15
32940,1342565,1,3,16,0,0,0,463,16,3,1,504,13
32941,1342571,0,1,6,0,0,0,0,0,0,1,177,5
32942,1342642,0,3,13,0,0,0,29,13,3,2,407,4
32943,1342699,0,3,9,0,0,0,37,2,2,0,43,0
32944,1342776,0,3,16,1,15,1,668,16,3,0,0,-1
32945,1342779,1,5,16,3,10,2,67,16,5,2,4,8
32946,1342814,1,12,15,0,0,0,1035,15,12,0,0,-1
32947,1342818,1,1,16,0,0,0,20,16,1,0,101,15
32948,1342838,0,1,12,0,0,0,0,0,0,1,1607,11
32949,1342865,0,3,3,0,0,0,18,1,1,0,0,-1
32950,1342912,0,1,6,0,0,0,117,6,1,0,0,-1
32951,1342959,1,2,16,0,0,0,222,16,2,1,28,14
32952,1342961,0,1,13,0,0,0,46,13,1,0,0,-1
32953,1343028,0,1,14,0,0,0,8,14,1,3,383,13
32954,1343040,1,2,16,0,0,0,32,16,2,0,41,14
32955,1343136,0,1,5,0,0,0,0,0,0,1,276,4
32956,1343169,1,5,15,0,0,0,3886,15,5,1,7,8
32957,1343179,0,3,10,0,0,0,11,8,2,0,0,-1
32958,1343226,1,16,16,1,5,1,3887,16,16,0,0,-1
32959,1343247,1,4,16,0,0,0,30,14,2,1,206,10
32960,1343263,0,8,14,4,3,1,1025,14,8,0,2,2
32961,1343313,0,1,5,0,0,0,4,5,1,4,0,4
32962,1343337,0,1,9,0,0,0,4,9,1,0,73,8
32963,1343365,0,10,10,15,9,8,1026,10,10,0,0,-1
32964,1343370,1,11,16,0,0,0,1277,16,11,1,33,0
32965,1343425,0,1,16,0,0,0,1,16,1,0,4,15
32966,1343449,0,2,11,0,0,0,11,11,1,5,35,9
32967,1343500,0,1,13,0,0,0,0,0,0,1,133,12
32968,1343570,1,4,9,0,0,0,103,9,4,0,0,-1
32969,1343620,0,1,6,0,0,0,5,6,1,0,0,-1
32970,1343643,0,1,8,0,0,0,1,8,1,1,147,7
32971,1343646,1,1,11,0,0,0,325,11,1,0,11,10
32972,1343715,0,4,16,0,0,0,37,16,4,1,14,12
32973,1343724,1,15,16,4,16,4,2061,16,14,2,3528,1
32974,1343743,0,2,12,3,12,1,68,12,2,3,1061,10
32975,1343761,0,1,12,0,0,0,17,12,1,0,6,11
32976,1343898,1,1,16,2,16,1,6,16,1,1,96,15
32977,1343908,0,3,16,1,15,1,453,16,2,1,570,13
32978,1343928,1,6,16,0,0,0,306,16,5,0,0,-1
32979,1343933,0,1,6,0,0,0,20,6,1,1,27,5
32980,1343973,1,3,7,0,0,0,98,7,2,0,0,-1
32981,1343977,1,2,16,0,0,0,516,16,2,0,240,14
32982,1344004,0,7,13,0,0,0,424,13,6,0,0,-1
32983,1344016,1,5,12,0,0,0,457,12,5,0,325,1
32984,1344026,1,6,15,0,0,0,31,14,2,2,13,1
32985,1344050,0,3,16,0,0,0,134,16,3,0,6,13
32986,1344144,0,1,1,0,0,0,1,1,1,1,39,0
32987,1344159,1,14,16,0,0,0,1594,16,14,2,190,2
32988,1344166,0,2,13,0,0,0,14,13,1,2,66301,7
32989,1344191,1,1,15,1,15,1,11,15,1,3,5247,14
32990,1344214,1,10,16,0,0,0,868,16,9,0,281,6
32991,1344218,1,1,14,0,0,0,0,0,0,0,37,13
32992,1344232,1,3,16,0,0,0,227,16,3,0,9,13
32993,1344251,1,2,8,0,0,0,32,8,2,0,433,4
32994,1344252,1,1,16,0,0,0,34,16,1,3,2774,15
32995,1344286,0,1,4,0,0,0,1,4,1,0,0,-1
32996,1344302,0,1,11,0,0,0,0,0,0,1,0,10
32997,1344308,0,2,2,0,0,0,104,2,2,0,21,0
32998,1344314,0,1,3,0,0,0,4,3,1,0,407,2
32999,1344326,1,2,14,0,0,0,92,14,2,1,7,11
33000,1344368,1,4,10,0,0,0,99,10,4,1,100,5
33001,1344382,1,1,16,2,16,1,30,16,1,1,431,15
33002,1344388,1,2,16,0,0,0,1167,16,2,1,58,13
33003,1344407,1,2,13,0,0,0,83,13,2,0,3,1
33004,1344413,0,1,16,0,0,0,0,0,0,0,0,-1
33005,1344442,0,2,9,0,0,0,3,9,2,0,4,7
33006,1344456,0,1,14,0,0,0,7,14,1,0,18,13
33007,1344473,0,2,9,1,8,1,33,8,1,0,69,7
33008,1344524,1,16,16,0,0,0,1360,16,16,0,0,-1
33009,1344597,0,6,6,0,0,0,469,6,6,0,104,0
33010,1344635,1,1,16,0,0,0,128,16,1,2,517,15
33011,1344642,1,12,16,0,0,0,87,16,10,0,0,-1
33012,1344675,1,16,16,8,15,4,1226,16,16,0,0,-1
33013,1344711,0,1,7,0,0,0,0,0,0,2,7,6
33014,1344795,1,4,14,0,0,0,220,14,4,0,652,8
33015,1344825,1,10,15,4,4,1,374,15,10,2,30,3
33016,1344959,0,3,16,1,14,1,304,16,3,1,412,13
33017,1345026,0,4,14,0,0,0,372,14,4,0,464,9
33018,1345039,1,1,1,0,0,0,0,0,0,0,0,-1
33019,1345094,1,2,12,0,0,0,189,8,1,2,7,7
33020,1345143,1,1,6,0,0,0,65,6,1,0,15,5
33021,1345151,1,3,16,1,14,1,599,16,3,1,50,13
33022,1345217,1,1,15,0,0,0,83,15,1,1,394,14
33023,1345271,0,1,9,0,0,0,21,9,1,1,10,8
33024,1345323,0,1,7,0,0,0,42,7,1,1,0,6
33025,1345408,0,2,13,0,0,0,26,13,2,1,175,6
33026,1345467,1,4,16,0,0,0,1456,16,4,1,47,12
33027,1345487,1,2,16,0,0,0,164,16,2,1,351,14
33028,1345514,0,1,3,0,0,0,3,3,1,1,268,2
33029,1345529,1,3,14,0,0,0,43,14,3,0,0,-1
33030,1345630,0,1,10,0,0,0,0,0,0,1,2017,9
33031,1345693,0,1,15,0,0,0,0,0,0,1,7126,14
33032,1345697,0,1,15,0,0,0,239,15,1,1,23,14
33033,1345752,1,16,16,1,16,1,1715,16,16,0,0,-1
33034,1345822,1,9,16,0,0,0,160,16,8,0,7,1
33035,1345835,1,2,14,0,0,0,22,14,2,0,1767,12
33036,1345840,1,1,3,0,0,0,73,3,1,2,108,2
33037,1345857,1,4,4,0,0,0,178,4,4,0,0,-1
33038,1345879,0,1,7,0,0,0,144,7,1,1,2119,6
33039,1345893,0,1,7,0,0,0,0,0,0,1,2316,6
33040,1345903,0,1,3,0,0,0,6,3,1,2,27,2
33041,1345917,1,4,15,0,0,0,61,15,4,0,4,10
33042,1345953,0,4,16,0,0,0,650,16,4,0,27,12
33043,1346081,0,1,4,0,0,0,0,0,0,1,2,3
33044,1346143,1,5,15,0,0,0,407,15,5,1,2697,9
33045,1346224,1,5,16,0,0,0,429,16,4,2,537,11
33046,1346245,0,1,8,1,8,1,44,8,1,1,256,7
33047,1346248,0,8,13,0,0,0,223,13,5,0,1071,3
33048,1346253,1,16,16,0,0,0,1670,16,16,0,0,-1
33049,1346413,0,2,15,0,0,0,116,15,2,0,15,12
33050,1346482,1,1,7,0,0,0,0,0,0,2,29637,6
33051,1346492,1,13,16,13,13,8,734,16,13,0,284,3
33052,1346621,0,2,4,0,0,0,11,1,1,1,192,0
33053,1346640,1,14,16,0,0,0,312,16,12,0,0,-1
33054,1346697,1,11,14,0,0,0,3043,14,11,0,0,-1
33055,1346778,1,12,16,0,0,0,3007,16,12,0,0,4
33056,1346792,0,1,14,0,0,0,0,0,0,1,86,13
33057,1346866,0,1,16,0,0,0,4,16,1,1,951,15
33058,1346879,0,2,16,1,15,1,364,16,2,1,27,14
33059,1346896,0,1,12,0,0,0,1,12,1,1,64,11
33060,1346960,1,3,13,0,0,0,12,13,2,1,29,6
33061,1346978,1,1,16,0,0,0,42,16,1,2,2208,15
33062,1346997,1,1,16,0,0,0,33,16,1,1,11,15
33063,1347025,1,2,16,7,16,2,596,16,2,0,16,14
33064,1347053,1,5,16,0,0,0,230,16,5,0,10,10
33065,1347095,1,1,16,0,0,0,0,0,0,0,102,15
33066,1347174,0,1,7,0,0,0,0,0,0,0,4,6
33067,1347202,1,3,14,2,9,1,118,14,2,0,63,8
33068,1347210,0,1,8,0,0,0,0,0,0,1,2194,7
33069,1347293,1,16,16,0,0,0,2471,16,16,0,150,0
33070,1347315,1,10,14,0,0,0,83,14,8,0,0,-1
33071,1347320,1,16,16,9,16,4,5068,16,16,0,0,-1
33072,1347447,1,14,16,7,16,5,742,16,14,0,117,2
33073,1347465,0,1,10,0,0,0,28,10,1,0,362,9
33074,1347522,1,3,16,0,0,0,115,16,3,0,156,9
33075,1347610,1,1,16,0,0,0,1,16,1,0,1693,15
33076,1347643,0,2,16,0,0,0,21,16,2,0,112,14
33077,1347846,0,1,3,0,0,0,0,0,0,0,36,2
33078,1347902,1,11,16,0,0,0,850,16,11,0,0,-1
33079,1347922,0,1,10,0,0,0,2,10,1,0,27,9
33080,1347940,0,2,4,0,0,0,0,0,0,1,189,2
33081,1347991,1,4,16,0,0,0,52,16,3,0,0,-1
33082,1348010,0,1,1,0,0,0,0,0,0,0,0,-1
33083,1348041,1,1,10,0,0,0,0,0,0,3,211,9
33084,1348119,0,1,14,0,0,0,0,0,0,1,40,13
33085,1348178,1,3,16,0,0,0,159,16,3,1,233,13
33086,1348188,0,1,10,0,0,0,18,10,1,1,9,9
33087,1348238,0,1,11,0,0,0,40,11,1,1,444,10
33088,1348268,1,5,16,0,0,0,283,16,5,2,189,5
33089,1348292,1,3,15,0,0,0,268,15,2,0,0,-1
33090,1348369,0,1,8,0,0,0,0,0,0,0,0,-1
33091,1348464,1,9,16,8,15,7,2335,16,9,2,41,2
33092,1348543,0,6,15,0,0,0,4,15,2,1,411,0
33093,1348566,0,1,9,0,0,0,54,9,1,0,242,8
33094,1348575,1,9,16,0,0,0,279,16,8,2,496,6
33095,1348584,0,1,12,0,0,0,1,12,1,0,25,11
33096,1348672,1,12,16,9,15,5,1136,16,12,0,18,3
33097,1348673,1,3,14,0,0,0,278,14,3,1,45,5
33098,1348691,1,2,10,0,0,0,164,10,2,0,39,8
33099,1348751,0,3,8,0,0,0,0,0,0,0,0,-1
33100,1348776,0,2,16,0,0,0,1,16,1,2,2,14
33101,1348805,0,1,2,0,0,0,10,2,1,1,1843,1
33102,1348871,0,2,13,0,0,0,20,13,2,1,166,5
33103,1348888,1,3,16,0,0,0,907,16,3,0,286,13
33104,1349019,0,1,10,0,0,0,7,10,1,0,7,9
33105,1349032,1,6,15,0,0,0,312,14,4,0,184,8
33106,1349054,0,1,14,0,0,0,0,0,0,0,0,-1
33107,1349058,1,1,12,0,0,0,0,0,0,1,126,11
33108,1349128,0,1,13,0,0,0,51,13,1,1,46,12
33109,1349132,1,5,16,0,0,0,207,16,5,0,59,6
33110,1349167,1,1,16,0,0,0,55,16,1,0,66,15
33111,1349203,0,2,13,0,0,0,0,0,0,0,0,-1
33112,1349323,0,1,8,0,0,0,0,0,0,2,128,7
33113,1349348,0,4,5,1,5,1,264,5,3,0,0,-1
33114,1349388,0,1,15,0,0,0,605,15,1,0,51,14
33115,1349465,0,2,13,0,0,0,47,13,2,0,95,3
33116,1349483,1,8,16,0,0,0,625,16,8,0,0,-1
33117,1349503,0,4,16,0,0,0,607,16,4,2,24,12
33118,1349516,0,1,2,0,0,0,0,0,0,0,2,1
33119,1349525,0,3,16,0,0,0,82,16,3,1,1450,13
33120,1349619,1,15,16,0,0,0,363,16,14,0,0,-1
33121,1349642,0,1,7,0,0,0,0,0,0,1,2,6
33122,1349731,0,1,16,0,0,0,142,16,1,0,340,15
33123,1349745,1,2,10,0,0,0,0,0,0,1,14,8
33124,1349763,1,4,16,0,0,0,6,16,1,0,0,-1
33125,1349795,1,2,16,0,0,0,54,16,2,0,22,2
33126,1349841,1,1,2,0,0,0,0,0,0,0,65,1
33127,1349864,0,1,14,0,0,0,0,0,0,2,77770,13
33128,1349947,1,1,16,0,0,0,119,16,1,0,70,15
33129,1349997,1,2,13,0,0,0,77,13,2,0,22,11
33130,1350116,0,1,10,0,0,0,94,10,1,1,126,9
33131,1350124,0,1,8,0,0,0,2,8,1,5,220,7
33132,1350207,0,3,7,0,0,0,156,7,3,1,187,4
33133,1350244,1,3,16,0,0,0,1072,16,3,2,99,13
33134,1350275,1,1,16,2,16,1,15,16,1,3,1737,15
33135,1350312,0,3,16,0,0,0,607,16,3,1,2703,13
33136,1350313,0,1,6,0,0,0,0,0,0,0,0,-1
33137,1350490,1,7,16,0,0,0,1005,16,7,0,395,9
33138,1350536,0,2,10,0,0,0,33,10,1,2,87,8
33139,1350570,1,1,16,0,0,0,41,16,1,0,397,15
33140,1350615,1,1,16,3,16,1,131,16,1,2,2,15
33141,1350630,1,1,12,1,12,1,208,12,1,0,30,11
33142,1350633,0,1,10,0,0,0,3,10,1,0,71,9
33143,1350652,0,1,7,0,0,0,0,0,0,4,9,6
33144,1350745,0,1,11,0,0,0,0,0,0,0,0,-1
33145,1350751,1,8,16,0,0,0,1273,16,8,2,57,7
33146,1350855,1,3,16,0,0,0,15,16,3,0,0,-1
33147,1350860,1,9,16,3,7,1,56,16,7,0,40,6
33148,1350883,0,1,10,0,0,0,1,10,1,0,7,9
33149,1350938,1,5,16,1,13,1,649,16,5,2,15,11
33150,1350993,1,6,15,0,0,0,43,14,3,0,0,-1
33151,1351021,1,1,15,0,0,0,7,15,1,0,20,14
33152,1351024,1,10,16,0,0,0,1,5,1,0,795,4
33153,1351171,0,2,9,0,0,0,86,7,1,1,651,6
33154,1351179,1,2,16,0,0,0,52,16,2,0,1364,14
33155,1351206,0,1,15,0,0,0,20,15,1,1,606,14
33156,1351333,1,6,15,0,0,0,699,15,6,0,100,9
33157,1351380,0,1,8,0,0,0,112,8,1,0,20,7
33158,1351401,1,3,16,0,0,0,1015,16,3,4,15,13
33159,1351409,1,7,16,1,10,1,388,16,7,0,0,-1
33160,1351415,0,2,7,4,7,2,249,7,2,0,0,-1
33161,1351471,0,1,3,0,0,0,0,0,0,1,2,2
33162,1351517,0,4,10,0,0,0,302,10,4,1,67,3
33163,1351568,0,3,10,6,4,2,23,10,3,0,0,-1
33164,1351588,1,12,16,0,0,0,1408,16,12,0,0,-1
33165,1351674,0,2,11,0,0,0,7,11,2,0,16,9
33166,1351691,1,5,16,0,0,0,155,16,4,1,5,8
33167,1351701,0,2,5,0,0,0,1,5,1,0,2,0
33168,1351734,0,1,16,0,0,0,42,16,1,3,367,15
33169,1351744,1,1,16,0,0,0,0,0,0,0,7,15
33170,1351793,0,2,7,0,0,0,0,0,0,0,7,1
33171,1351810,1,1,16,0,0,0,19,16,1,0,59,15
33172,1351844,0,1,2,0,0,0,0,0,0,0,0,-1
33173,1351972,1,10,16,0,0,0,1464,16,10,0,0,-1
33174,1352000,1,6,14,0,0,0,59,14,6,2,4,7
33175,1352011,0,2,6,0,0,0,12,6,2,1,2,4
33176,1352030,0,4,14,0,0,0,153,14,3,0,8,0
33177,1352053,1,6,10,0,0,0,55,6,4,0,97,2
33178,1352071,1,1,11,0,0,0,0,0,0,2,8,10
33179,1352088,0,1,10,0,0,0,15,10,1,0,11,9
33180,1352092,0,2,7,0,0,0,33,7,2,0,10,5
33181,1352111,0,2,11,0,0,0,54,11,2,0,0,-1
33182,1352112,1,3,16,0,0,0,111,16,3,0,360,11
33183,1352118,0,1,16,0,0,0,0,0,0,0,73,15
33184,1352153,1,6,14,0,0,0,484,14,6,1,4970,6
33185,1352182,0,1,12,0,0,0,29,12,1,0,4,11
33186,1352230,0,2,4,0,0,0,0,0,0,5,675,1
33187,1352269,1,8,16,3,16,1,2844,16,8,2,0,8
33188,1352452,1,16,16,1,4,1,1938,16,16,0,0,-1
33189,1352498,1,13,16,3,15,1,595,16,13,0,0,-1
33190,1352521,0,1,16,0,0,0,129,16,1,1,1228,15
33191,1352538,1,16,16,1,12,1,6352,16,16,0,0,-1
33192,1352547,0,5,16,0,0,0,318,16,4,0,10,9
33193,1352662,0,1,12,2,14,1,0,0,0,2,3352,11
33194,1352671,1,1,16,0,0,0,114,16,1,1,303,15
33195,1352718,0,1,8,0,0,0,0,0,0,0,8,7
33196,1352775,1,1,16,1,16,1,31,16,1,2,10,15
33197,1352827,0,3,13,0,0,0,180,13,3,0,15,0
33198,1352840,1,1,16,3,16,1,80,16,1,0,55,15
33199,1352873,0,2,10,0,0,0,106,10,2,0,0,-1
33200,1352876,0,1,14,0,0,0,1,14,1,0,22,13
33201,1352939,1,3,16,0,0,0,168,16,3,0,278,12
33202,1352962,0,2,9,1,8,1,5,9,2,2,15,7
33203,1353087,0,2,15,0,0,0,179,15,2,1,60,13
33204,1353246,0,1,15,0,0,0,0,0,0,5,220,14
33205,1353306,1,10,16,0,0,0,1078,16,10,1,162,3
33206,1353344,0,2,16,0,0,0,178,16,2,0,38,14
33207,1353411,0,1,3,0,0,0,0,0,0,0,17,2
33208,1353511,0,3,9,0,0,0,270,9,3,1,15,5
33209,1353604,1,3,16,0,0,0,823,16,3,1,122,13
33210,1353627,0,1,12,0,0,0,0,0,0,1,74,11
33211,1353658,1,12,15,0,0,0,890,14,11,0,0,-1
33212,1353668,1,1,16,0,0,0,13,16,1,0,15,15
33213,1353695,1,13,16,0,0,0,602,16,13,0,32,3
33214,1353719,0,1,6,0,0,0,8,6,1,1,0,5
33215,1353722,1,11,15,8,13,4,258,15,11,1,8,4
33216,1353788,1,7,15,2,8,2,148,15,6,0,25,0
33217,1353813,0,1,16,0,0,0,9,16,1,0,1978,15
33218,1353840,0,2,16,0,0,0,0,0,0,1,26,14
33219,1353858,0,2,13,0,0,0,29,13,2,0,8,3
33220,1353867,1,8,16,0,0,0,205,16,8,0,22,6
33221,1353901,1,9,15,0,0,0,500,15,6,0,0,-1
33222,1353934,1,1,16,0,0,0,54,16,1,1,54,15
33223,1353962,0,1,10,0,0,0,109,10,1,0,4,9
33224,1354017,1,3,16,0,0,0,630,16,3,0,3,13
33225,1354042,1,4,14,0,0,0,217,14,3,0,0,-1
33226,1354097,1,3,14,0,0,0,19,14,3,0,7,11
33227,1354100,1,14,16,0,0,0,933,16,12,2,82,2
33228,1354228,0,1,7,0,0,0,6,7,1,2,4,6
33229,1354260,1,1,15,0,0,0,0,0,0,0,37,14
33230,1354275,1,8,15,0,0,0,350,15,5,0,0,-1
33231,1354277,0,1,16,0,0,0,35,16,1,2,290,15
